,Index,Index_Count,Part-I,Part-I_Count,Part-2,Part-2_Count,Part-3,Part-3_Count,Part-IV-A-1,Part-IV-A-1_Count,Part-IV-A-2,Part-IV-A-2_Count,Part-IV-A-3,Part-IV-A-3_Count,Part-IV-A-4,Part-IV-A-4_Count,Part-IV-A-5,Part-IV-A-5_Count,Part-IV-B-1,Part-IV-B-1_Count,Part-IV-B-2,Part-IV-B-2_Count,Part-IV-B-3,Part-IV-B-3_Count,Part-IV-B-4,Part-IV-B-4_Count,Part-IV-B-5,Part-IV-B-5_Count,Part-IV-C-1,Part-IV-C-1_Count,Part-IV-C-2a,Part-IV-C-2a_Count,Part-IV-C-2b,Part-IV-C-2b_Count,Part-IV-C-2c,Part-IV-C-2c_Count,Part-IV-C-3,Part-IV-C-3_Count,Part-IV-C-4,Part-IV-C-4_Count,Part-IV-C-5,Part-IV-C-5_Count,Part-IV-C-6a,Part-IV-C-6a_Count,Part-IV-C-6b,Part-IV-C-6b_Count,Part-IV-C-6c,Part-IV-C-6c_Count,Part-IV-C-7a,Part-IV-C-7a_Count,Part-IV-C-7b,Part-IV-C-7b_Count,Part-IV-C-8,Part-IV-C-8_Count,Part-IV-C-9a,Part-IV-C-9a_Count,Part-IV-C-9b,Part-IV-C-9b_Count,Part-V-A-Vol-IA,Part-V-A-Vol-IA_Count,Part-V-A-Vol-IB,Part-V-A-Vol-IB_Count,Part-V-A-Vol-IC,Part-V-A-Vol-IC_Count,Part-V-A-Vol-IID,Part-V-A-Vol-IID_Count,Part-V-B-1,Part-V-B-1_Count,Part-V-B-2a,Part-V-B-2a_Count,Part-V-B-2b,Part-V-B-2b_Count,Part-V-B-3a,Part-V-B-3a_Count,Part-V-B-3b,Part-V-B-3b_Count,Part-V-B-3c,Part-V-B-3c_Count,Part-V-B-3d,Part-V-B-3d_Count,Part-V-B-4-Book-I,Part-V-B-4-Book-I_Count,Part-V-B-4-Book-II,Part-V-B-4-Book-II_Count,Part-VI-A,Part-VI-A_Count,Part-VI-B,Part-VI-B_Count,Part-VI-C-1,Part-VI-C-1_Count,Part-VI-C-2,Part-VI-C-2_Count,Part-VI-C-3,Part-VI-C-3_Count,Part-VI-C-4,Part-VI-C-4_Count
396,,,,,,,,,,,,,,,"Oceana Publications, Inc.",1.0,Memo for Record of,1.0,,,,,U.S. Field Advisors,1.0,,,,,,,,,,,,,the American Embassy,1.0,,,,,USAIDField Operations,1.0,Subject Combat Service Support Staffing,1.0,,,,,,,,,,,,,,,,,,,,,,,IG Circulnr,1.0,NETH,2.0,Quote,4.0,French Government,4,Germany Free World,1.0,OCB Assignment Prima ICA,1.0,MATS,1.0,The Vietnamese Department,1.0,,,PAR,1.0,the white House,1.0,,,,,Thieu,9.0
397,,,,,,,,,,,,,,,Office of Statistics and Rcports,1.0,Memorandum,1.0,,,,,U.S. Forces The Debate,1.0,,,,,,,,,,,,,the American Society of International Law,1.0,,,,,USAIDOffice of Public Safety,1.0,Subject Combat Service' Support Staffing,1.0,,,,,,,,,,,,,,,,,,,,,,,ILL,1.0,NIACT SENT DEPARTMENT,1.0,Quote Peace,1.0,French National Assembly,1,GmisslOn,1.0,OCB Assignment PrimaryDcfcnsc,1.0,MAX,1.0,The Vietnamese Government,1.0,,,PATH,1.0,un,3.0,,,,,Thompson,1.0
398,,,,,,,,,,,,,,,Office of Statistics and Reports,1.0,Michigan State,1.0,,,,,U.S. Military Assistance Command,1.0,,,,,,,,,,,,,the Armed Forces,1.0,,,,,USARAL,1.0,Subject Force Require,1.0,,,,,,,,,,,,,,,,,,,,,,,ILmoi,1.0,NND,1.0,RECOMENDATIONS,1.0,French Naval Forces,2,Goncral Gbsorvationu,1.0,OCB Assignment PrimaryDofcnbc,1.0,MEMORANDUM,11.0,The White House,1.0,,,PI Handls,1.0,un des pays,2.0,,,,,TimingHarriman,1.0
399,,,,,,,,,,,,,,,Operation RATKILLER,1.0,Michigan State University,1.0,,,,,U.S. Program for Pacification and Long Term Development of South Vietnam,1.0,,,,,,,,,,,,,the Armed Forces Council,5.0,,,,,USAREUR,1.0,Subject Force Requirements,3.0,,,,,,,,,,,,,,,,,,,,,,,IMG,2.0,NR,1.0,REFERENCES A. NSC,1.0,French Parliament,2,Govam,1.0,OCB Assignment State,1.0,MEMORANDUM FOR MR,2.0,Tho Vietnamese Army,1.0,,,POINTS,2.0,united front tactics,1.0,,,,,Trinh,93.0
400,,,,,,,,,,,,,,,Order of Battle,1.0,Michigan State University Press,1.0,,,,,U.S.-GVN,2.0,,,,,,,,,,,,,the Binh Gia,1.0,,,,,USFW,5.0,Subject Force Requirements Southeast Asia,1.0,,,,,,,,,,,,,,,,,,,,,,,IMH,1.0,NSC,157.0,ROK,4.0,French Union,22,Government,2.0,OCB Assignment' Defense,1.0,MEO,1.0,Thompson,3.0,,,PR 70,4.0,,,,,,,Trinh-Burchett,5.0
401,,,,,,,,,,,,,,,Oxford University Press,3.0,Militarizing Public Administration,2.0,,,,,U.S.-RVNAF,3.0,,,,,,,,,,,,,the Board of National Estimates,1.0,,,,,USFW GVN,1.0,Subject Lucas Article,2.0,,,,,,,,,,,,,,,,,,,,,,,INCOMING AIRGRAM Department of State,1.0,NSC Policy,1.0,RPT,1.0,French Union FOrces,1,Government of Ngo Dinh Diem,1.0,ODaniel thc present,1.0,MEO Forces,1.0,Thu Duc,1.0,,,PR 70 ',1.0,,,,,,,Tripartite,1.0
402,,,,,,,,,,,,,,,PEACE THROUGH,1.0,Military Factbook,1.0,,,,,U0 w,1.0,,,,,,,,,,,,,the Brinks Hotel,1.0,,,,,USFWMA,4.0,Subject Program,1.0,,,,,,,,,,,,,,,,,,,,,,,INFO,1.0,NWD,1.0,RVNAF,1.0,French Union Forces,8,Government.has,1.0,OGD,1.0,MILLIONS,1.0,Tliakhek,1.0,,,PR 70 Hanoi,1.0,,,,,,,Tripartite Agreement,1.0
403,,,,,,,,,,,,,,,PERFORMED ADEQUATELY IN,1.0,Ministry,1.0,,,,,U=S.,1.0,,,,,,,,,,,,,the British Consul,3.0,,,,,USGVN,3.0,Subject Program 5 Accelerated,1.0,,,,,,,,,,,,,,,,,,,,,,,ITongai,1.0,NWD Date,1.0,RVNAF Durbrow,1.0,French UnlOn FOrces,1,Group,1.0,ON FEW,1.0,MM,1.0,Trapnell,1.0,,,PR-SIDiNtS,1.0,,,,,,,Two Unofficial French Representatives Early,1.0
404,,,,,,,,,,,,,,,POLITICAL PROBLEM RE FRENCH-VIETNAMESE,1.0,Miscellaneous Total Project Aid Source Ibid,1.0,,,,,US Advisory,3.0,,,,,,,,,,,,,the British Foreign Office,1.0,,,,,USIW,1.0,Systems Analysis,17.0,,,,,,,,,,,,,,,,,,,,,,,Ieadership,1.0,NaVy,1.0,Radford,10.0,FrenchMtaye,1,H 4,1.0,ON SOUTHEAST ASIA,3.0,MNR,1.0,Trison,1.0,,,PREsl,1.0,,,,,,,U Thant,2.0
405,,,,,,,,,,,,,,,PREMIER DIEMS ANNOUNCED PROGRAMS OF LAND REFORM AND REORGANIZATION OF THE ARMED FORCES SHOULD,1.0,Montagnard,2.0,,,,,US Army Advisors,1.0,,,,,,,,,,,,,the Canadian International Control,1.0,,,,,USMC,4.0,TAN BINH CeAC',1.0,,,,,,,,,,,,,,,,,,,,,,,IfUG,1.0,National,1.0,Red China,7.0,Frenoh,4,H C-SP C PRIORITY R LIMIT DISTRIBUTION Polio,1.0,ON SOUTHEAST ASIA ',1.0,MUD,1.0,Tung's Special Forces,1.0,,,PRINCIPAL,1.0,,,,,,,U Thants,1.0
406,,,,,,,,,,,,,,,PRINCIPAL CAO DAI POLITICAL CENTER,1.0,Montagnards,1.0,,,,,US Division Commanders,1.0,,,,,,,,,,,,,the Central Office South Vietnam,1.0,,,,,USThird Country,3.0,TARO,1.0,,,,,,,,,,,,,,,,,,,,,,,Iio,1.0,National Armies,2.0,Regional Forces,1.0,G SP,1,H FE,1.0,OO IV VO,1.0,MY COMPLETELY CONSIDERED VIEW,1.0,U,1.0,,,PS-Mi,1.0,,,,,,,U.N.,1.0
407,,,,,,,,,,,,,,,PROBABLY,1.0,Monthly Order of Battle Summaries,1.0,,,,,US Financial Resources,1.0,,,,,,,,,,,,,the Co-Chairmen,4.0,,,,,USthird,1.0,TFS,6.0,,,,,,,,,,,,,,,,,,,,,,,Ilie American Cuiiuuissjon,1.0,National Army,1.0,Regulars French Expeditionary Corps,1.0,G-2,1,HAAG,1.0,OOO,1.0,Madame Ngo Dinh Nhu,1.0,U 2,1.0,,,PURPORTED,1.0,,,,,,,U.S. Government,1.0
408,,,,,,,,,,,,,,,PURPOSE IN DEFENDING VITAL INTERESTS,1.0,Moore,1.0,,,,,US Naval Advisors,1.0,,,,,,,,,,,,,the Co-Chairmen of the 1954,1.0,,,,,USwGVN,1.0,TH,1.0,,,,,,,,,,,,,,,,,,,,,,,Ilie British Furetgri,1.0,National Assembly,3.0,Rice Consultntivo Co.,1.0,"G-2, Department",3,HAIN,1.0,OPERATIONS COORDINATING BOARD,1.0,Madame Nhu,1.0,U.S-GVN,1.0,,,Partial Nuclear Test Ban Treaty of 1S63,1.0,,,,,,,U.S.-Hanoi,3.0
409,,,,,,,,,,,,,,,PUT,1.0,Movement for the Defense of Peace,1.0,,,,,US Naval Advisory Group,1.0,,,,,,,,,,,,,the DESCTO Patrols,1.0,,,,,United States Military Assistance Command,1.0,THUNDERElectric Power,1.0,,,,,,,,,,,,,,,,,,,,,,,Ilmt,2.0,National Security Council,2.0,S-CRiT Security Information,1.0,GA,6,HALF OF WHICH HAD BEEN CENSORED,1.0,OPPOSITIONISTS,1.0,Magaaysay,1.0,U.S. Agencies,1.0,,,Peace Feeler Special,1.0,,,,,,,U.S.-NVN,1.0
410,,,,,,,,,,,,,,,PUT FORTH,1.0,Mutual Aid Family Group,1.0,,,,,USAID,4.0,,,,,,,,,,,,,the DRV Government,2.0,,,,,V3)an,1.0,TO&E,1.0,,,,,,,,,,,,,,,,,,,,,,,Iloehimioh,1.0,Natl Army,1.0,S3-R. SECURITY,1.0,GATAC,1,HAREN,1.0,OSD,1.0,Majc Communist Military InterVention,1.0,U.S. Army Forces Pacific,1.0,,,Peace Overtures,1.0,,,,,,,UN,18.0
411,,,,,,,,,,,,,,,Pentagon,1.0,Mutual Security Act,1.0,,,,,USFW,2.0,,,,,,,,,,,,,the Defense Intelligence Agency,1.0,,,,,VAN BUREN,1.0,Table,1.0,,,,,,,,,,,,,,,,,,,,,,,ImIo,1.0,Navy,3.0,SAIGON PRIORITY 920,1.0,GJ,1,HATS,1.0,OT WORM NG,1.0,Malayan G.M.C.1s,1.0,U.S. Capability,1.0,,,Pentagon,1.0,,,,,,,UNITED STATES,2.0
412,,,,,,,,,,,,,,,Populace,1.0,My-Diem,2.0,,,,,USFW Forces,1.0,,,,,,,,,,,,,the Dept',1.0,,,,,VC,34.0,Tactical Afr Forces Strength,1.0,,,,,,,,,,,,,,,,,,,,,,,Immh,1.0,Nayy,1.0,SC,3.0,GOA,1,HE,7.0,OUTGONE,1.0,Marine Battalion,1.0,U.S. Government,2.0,,,Peoples Revolutionary Party,1.0,,,,,,,UNQTE,1.0
413,,,,,,,,,,,,,,,Public Safety Division of USOM,1.0,N.A.,1.0,,,,,USFree World,1.0,,,,,,,,,,,,,the French Foreign Office,1.0,,,,,VCDRV,1.0,Tactical Fighter Construction Squadron Total Personnel,1.0,,,,,,,,,,,,,,,,,,,,,,,IndiaTho,1.0,New Democratic Republicin Southeast Asia,1.0,SDPAREN,1.0,GODtact,1,HE BELIEVED CONGRESS NOT PRACTICABLE,1.0,OVert,3.0,Marine Battalions,1.0,U.S. Information Agency,1.0,,,Phan Van Dongs National Day Report,1.0,,,,,,,UNQUOTE,1.0
414,,,,,,,,,,,,,,,RADFORD,4.0,N.A. N.A.,1.0,,,,,USGVN,5.0,,,,,,,,,,,,,the Government of North Vietnam,1.0,,,,,VCIILF,1.0,"Thailand4,000",1.0,,,,,,,,,,,,,,,,,,,,,,,Indias,1.0,Nhatrang Air Base,1.0,SEA,1.0,GOVernment,1,HE CHARACTERIZED DIEM AS,1.0,Office of Foreign Military Rights Affairs,1.0,Marine Corps,3.0,U.S. Military Assistance Forces,1.0,,,Point,1.0,,,,,,,US Government,2.0
415,,,,,,,,,,,,,,,RATIONALE,1.0,N.A. N.A. 77 N.A. N.A.,1.0,,,,,USIA,3.0,,,,,,,,,,,,,the Government of South Viet-Nam,1.0,,,,,VCNLF,1.0,The -11 A.ir Force TFS,1.0,,,,,,,,,,,,,,,,,,,,,,,Indo,1.0,Non-Communist Indigenous Forces,1.0,SEATO,8.0,GOVernmenti,1,HEM,1.0,Operationa Coordinating Board,1.0,Marine DivisionWing Team,1.0,U.S. Overseas Defense Policy,1.0,,,Premier,1.0,,,,,,,US Govt,1.0
416,,,,,,,,,,,,,,,RCT,2.0,N.L.F.,3.0,,,,,USIS,2.0,,,,,,,,,,,,,the Government of South Vietnam,1.0,,,,,VCNVN,1.0,The Army of South Vietnam,1.0,,,,,,,,,,,,,,,,,,,,,,,Indo China,4.0,Noon SENT DEPT 1149,1.0,SEATO Council and Military Staff,1.0,Gcncral ODaniel,1,HENSEL,1.0,Organization,1.0,Material and Equipment Requirements,1.0,U.S. Overseas Internal Defense Policy,1.0,,,Presidential,2.0,,,,,,,USC,1.0
417,,,,,,,,,,,,,,,"RECRUIT-MENT, ORGANIZATION OF CADRES, FINANCING",1.0,NA,1.0,,,,,USMAAG,2.0,,,,,,,,,,,,,the High National Council,2.0,,,,,VCPAVN,11.0,The Arrogance of Power,1.0,,,,,,,,,,,,,,,,,,,,,,,Indo-China,7.0,NuSt,1.0,SEC,2.0,Gcneral MaVarre,1,HEW TEAM,1.0,Overseas Internal Security Program,1.0,McGeorge Bundy Information,1.0,U3,1.0,,,Presidentially,1.0,,,,,,,USDRV,5.0
418,,,,,,,,,,,,,,,RENDER,1.0,NA Southeast Asia Military,1.0,,,,,USOM,1.0,,,,,,,,,,,,,the International Control Commission,1.0,,,,,VELlEVE,1.0,The B-3 Front,1.0,,,,,,,,,,,,,,,,,,,,,,,Indo-Chinese,2.0,OBJECTIVES,1.0,SEC URITY,1.0,Gcneva TEDUL 133,1,HF SHOWED SO MUCH ABILITY THAT,1.0,PARIS UNNUMBERED IN VIEW DEVELOPMENTS KOREA,1.0,McGeorge Bundy Information Copies,1.0,UB,1.0,,,Presidentwith,1.0,,,,,,,USG,91.0
419,,,,,,,,,,,,,,,REP,1.0,NA Weekly Intelligence Digest,2.0,,,,,USRVNAF,2.0,,,,,,,,,,,,,the Irish Rebellion,1.0,,,,,VIET-NAM AS,1.0,The Daily News,1.0,,,,,,,,,,,,,,,,,,,,,,,Indo-Chinese Communist Party,1.0,ON,1.0,SEC URITY INFORMATION 7,1.0,General 0'Daniel,2,HOI,2.0,PARKES,1.0,McGeorge Eundy Information Copies,1.0,UBCM,1.0,,,Press InterviewTab W,1.0,,,,,,,Unger,1.0
420,,,,,,,,,,,,,,,REPRESENTED,1.0,NAM,1.0,,,,,United States Diplomatic Mission,1.0,,,,,,,,,,,,,the Joint Chiefs,7.0,,,,,VIET-NAM WHICH ARE BE COVING VERY BIG,1.0,The Domestic Debate Continues Polarization,1.0,,,,,,,,,,,,,,,,,,,,,,,Indo-Cluntt ',1.0,ONG,1.0,SECRET FILE OUTGOING TELEGRAM DEPARTMENT OF STATE,1.0,General 0'Daniel's,1,HOUSE,1.0,PEO,3.0,McNamara.,1.0,UN,3.0,,,Ps DAmIEL N,1.0,,,,,,,Union,1.0
421,,,,,,,,,,,,,,,RESTRICTIONS,1.0,NATIONAL KEY Statutory Election,1.0,,,,,Utoui,1.0,,,,,,,,,,,,,the Joint Chiefs of Staff,5.0,,,,,VIETNAM TASK FORCED OFFICE OF,1.0,The Domestic Debate Continues Polarization at Home,1.0,,,,,,,,,,,,,,,,,,,,,,,Indo-china,1.0,OP S,1.0,SECTIRITY,1.0,General 0Daniel,1,HOWEVER,3.0,PHNOM PENH,3.0,Memorandum,1.0,US Embassy,1.0,,,Pulitzer Prizewinning,1.0,,,,,,,United Nations,1.0
422,,,,,,,,,,,,,,,RESULTED IN HEAVY GUERRILLA,1.0,NATO,1.0,,,,,VC,8.0,,,,,,,,,,,,,the L3J Ranch,2.0,,,,,VietnamConcept,1.0,The Guam Conference,1.0,,,,,,,,,,,,,,,,,,,,,,,IndoChina,1.0,OP-32 OP-33 CP-35,1.0,SECURITY,40.0,General Assembly,1,HaO,2.0,PICTURE,1.0,Military AssistanCe Program,1.0,US Government,1.0,,,Q. A,1.0,,,,,,,United States Government,1.0
423,,,,,,,,,,,,,,,REVIEWED THE TRIM ORGANIZATION,1.0,NCO,1.0,,,,,VC NVA,1.0,,,,,,,,,,,,,the Liberation Front,1.0,,,,,WAF,1.0,The Hew York Times,1.0,,,,,,,,,,,,,,,,,,,,,,,Indochina Federation,1.0,OP-35,1.0,SECURITY INF ORI IATI01,1.0,General ODaniel's Status,1,HaVO,1.0,PIPELINE ANALYSIS,3.0,Military Corps,1.0,US Navy Mine Division,1.0,,,QLES,1.0,,,,,,,V7SS,1.0
424,,,,,,,,,,,,,,,ROBERT D. MURPHY,1.0,NCS,1.0,,,,,VC-VA,1.0,,,,,,,,,,,,,the London Economist,1.0,,,,,Wage Increase for Local Personnel,1.0,The Joint Chiefs,2.0,,,,,,,,,,,,,,,,,,,,,,,Indochina Io,1.0,OSP,1.0,SECURITY INFOME HON,1.0,General ODnniel,1,HaVO Council,1.0,PLANSiSC,1.0,Military Intelligence Battalion,1.0,USAF,2.0,,,QUESTIONSs,1.0,,,,,,,VI,1.0
425,,,,,,,,,,,,,,,ROK,2.0,NDC,4.0,,,,,VG,2.0,,,,,,,,,,,,,the NATO Council,1.0,,,,,Westmoreland,21.0,The Joint Chiefs of Staff,6.0,,,,,,,,,,,,,,,,,,,,,,,IndochinaCambodia,1.0,OSS,2.0,SECURITY INFORMATION,1.0,Generals of Division,1,Half,1.0,POL,1.0,Ministry of Defense,1.0,USCM,1.0,,,QUOTE,1.0,,,,,,,Vietnamese Government,1.0
426,,,,,,,,,,,,,,,RVN,2.0,NDC Commanderr Notional Assembly,1.0,,,,,VNAF,1.0,,,,,,,,,,,,,the National Military Command Center,1.0,,,,,Westmoreland Proposals,1.0,The Joint Chiefs',1.0,,,,,,,,,,,,,,,,,,,,,,,Indochinas,1.0,OUTGOING TELEGRAM DEPARTMENT OF STATE,2.0,SECURITY INFORMATION STATEMENT,1.0,Geneva Chauvel,1,Heath,1.0,POLITICALLY,1.0,N K 4,1.0,USCis,1.0,,,Qc WHY DIDNT YOU INCLUDE IN MRo ASHMORE S,1.0,,,,,,,Vy,1.0
427,,,,,,,,,,,,,,,RVNAF,1.0,NDCCommander,1.0,,,,,VNMC,1.0,,,,,,,,,,,,,the National Security Council,1.0,,,,,Westy,1.0,The Marine Corps,1.0,,,,,,,,,,,,,,,,,,,,,,,Indochincse Federation,1.0,OVerriding,1.0,SECURITY INFORMATION Table of Contents,1.0,Geneva Foreign Military Affairs,1,Hill,1.0,PRESIDENTIAL ELECTIONS REQUIRED BY CONSTITUTION BEFORE END APRIL,1.0,NAIVE,1.0,USG,7.0,,,Qo NOo TRY AGAIN,1.0,,,,,,,WAH,1.0
428,,,,,,,,,,,,,,,Random House,3.0,NDCNohooc Dcfente Council,1.0,,,,,VNN,2.0,,,,,,,,,,,,,the North Edge Upward,1.0,,,,,XE,1.0,The Marine Reserve Division,1.0,,,,,,,,,,,,,,,,,,,,,,,Indochinese Communist Party,1.0,OVerstates,1.0,SECti-UTs U-'to',1.0,Geneva TEDUL 149,1,Hinh,3.0,PRESIDENTIAL GUARD BRIGADE WITH AUTHORIZED STRENGTH OF,1.0,NAME,1.0,USGM,1.0,,,Quans Tri,1.0,,,,,,,Warsaw Hanoi,2.0
429,,,,,,,,,,,,,,,Research AnalySis Corporation,1.0,NIE,5.0,,,,,VO,1.0,,,,,,,,,,,,,the North Vietnamese Embassy,1.0,,,,,XXL US,1.0,The Mekong Delta Mobile Riverine Force,1.0,,,,,,,,,,,,,,,,,,,,,,,Indochln,1.0,OVert,8.0,SINT,1.0,GenevaIf,1,Hinh L Counselor Kidder,1.0,PROB,1.0,NATIONAL SECURITY ACTION,4.0,USGVN,1.0,,,RAN,1.0,,,,,,,Washington Post,1.0
430,,,,,,,,,,,,,,,Research Analysis Corporation,3.0,NIE & SNIE,1.0,,,,,Vietnam Coordinating Committee,1.0,,,,,,,,,,,,,the Office of Asian Communist Affairs,1.0,,,,,ap.pears th?.t hccanmorethan,1.0,The Minimum Essential Force,1.0,,,,,,,,,,,,,,,,,,,,,,,Indoohd,1.0,OVury,1.0,SS-R,1.0,Genova,2,Hinhs,2.0,PROBLEM,2.0,NATO,2.0,USIA,2.0,,,REA,1.0,,,,,,,White House,1.0
431,,,,,,,,,,,,,,,Research Project,1.0,NIE-5,1.0,,,,,Vietnam Program,1.0,,,,,,,,,,,,,the Office of Intelligence and Research,1.0,,,,,bc,3.0,The National Liberation Front,1.0,,,,,,,,,,,,,,,,,,,,,,,Industry Industry,1.0,Object,1.0,SS-R.,1.0,Gensva Of IndOchina War Which,1,Hnes,1.0,PROPOSE,1.0,NCO,2.0,USMC,1.0,,,REV,1.0,,,,,,,Wilfred,1.0
432,,,,,,,,,,,,,,,Research Project No,1.0,NIF,1.0,,,,,Vietnam Program (TS,1.0,,,,,,,,,,,,,the Pacific Command,1.0,,,,,e. Press,1.0,The New York Daily News,1.0,,,,,,,,,,,,,,,,,,,,,,,Influence on.the,1.0,ObjectiVes,2.0,SS-R. SECRET Security Information SECRET Security Information,2.0,Gi,1,Hoa HaO,1.0,PSYCHOLOGICAL,1.0,NEPOTIC,1.0,USOH,1.0,,,RFAth,1.0,,,,,,,Wilfred Burchett,2.0
433,,,,,,,,,,,,,,,Respect to Possible U. S. Action Regarding Indochina,1.0,NIS,21.0,,,,,Vietnamese Civil Guard,6.0,,,,,,,,,,,,,the Patrol Group,2.0,,,,,ge,1.0,The New York Times,14.0,,,,,,,,,,,,,,,,,,,,,,,Info-Chins,1.0,Ocean Tug (Fleet,1.0,STEM,1.0,Goael,1,Hone,1.0,Paksane,1.0,NEV DELHI 9941,1.0,USOM,2.0,,,ReStore,1.0,,,,,,,XY2,1.0
434,,,,,,,,,,,,,,,Respect to Possible U.S. Action Rcgarding Indochina,1.0,NLF,33.0,,,,,Vietnamese Military Academy,1.0,,,,,,,,,,,,,the Pleiku-Camp Holloway,1.0,,,,,general reserve,1.0,The North Vietnamese Government,1.0,,,,,,,,,,,,,,,,,,,,,,,Inform Emb,1.0,Office London,1.0,Saigon,6.0,Governmental,1,HoweVer,4.0,Paksc,1.0,NEW DELHI,1.0,USVietnam,1.0,,,Recognition,1.0,,,,,,,XYZ,8.0
435,,,,,,,,,,,,,,,Ridgway,2.0,NND,1.0,,,,,Vietnams,1.0,,,,,,,,,,,,,the Policy Planning Council,1.0,,,,,gi6400Zi-27i,1.0,The Northern Front,1.0,,,,,,,,,,,,,,,,,,,,,,,Ini tonal oriaiiiizatiisi,1.0,Office of Foreign Military Affairs,1.0,Sec,1.0,"Ground ,fOrces.",1,Howercr,1.0,Pan-Thai,1.0,NG AMD,1.0,Un,1.0,,,Red Cross,1.0,,,,,,,a.eria1,1.0
436,,,,,,,,,,,,,,,S)3,1.0,NRM,9.0,,,,,Volney Warner,1.0,,,,,,,,,,,,,the Provisions of Article,1.0,,,,,irs,1.0,The Stennis Subcommittee,1.0,,,,,,,,,,,,,,,,,,,,,,,InrIoehmtt,1.0,"Office of Military Assistance,",1.0,Secrctary of Defense,1.0,Group Saigon,1,HowoVer,1.0,Par,2.0,NG fN,1.0,United States Information Agency,5.0,,,SA,1.0,,,,,,,"at""the United Nations",1.0
437,,,,,,,,,,,,,,,SAIGON,2.0,NSC,31.0,,,,,W,2.0,,,,,,,,,,,,,the ROLLING THUNDER,1.0,,,,,l96th Infantry Brigade,1.0,The Stimulation of Inter-Agency Reviews A Proliferation of Alternatives,2.0,,,,,,,,,,,,,,,,,,,,,,,InrUehinn,1.0,OjbectiVes,1.0,Secretaries,1.0,"H "" MAJOR CONSIDERATIONS '",1,I.,1.0,Par Easter,1.0,NIACT-,1.0,UnproVement,1.0,,,SAT,1.0,,,,,,,bc,2.0
438,,,,,,,,,,,,,,,SAIGON DISCLOSED POOR RELATIONS BETWEEN FRENCH,1.0,NSC Briefing,2.0,,,,,War Zone D. ARVN,1.0,,,,,,,,,,,,,the ROLLING THUNDER XV,1.0,,,,,l>0 percent,1.0,The U.S. 9th Infantry Division,1.0,,,,,,,,,,,,,,,,,,,,,,,Intel,1.0,Oluff,1.0,Security Inlomation,1.0,H rj 8,1,I. COMMUNIST,1.0,Pathet Laothe Souvanna Phouma,1.0,NIE 1-1353- Gl,1.0,Urban Centers,1.0,,,SAY,4.0,,,,,,,"bombardment,,and K",1.0
439,,,,,,,,,,,,,,,SAIGON NAVAL ARSENAL,1.0,NSC Briefs,1.0,,,,,Warner R. Schilling,1.0,,,,,,,,,,,,,the ROLLING THUNDER operation,1.0,,,,,lOlst Airborne Division,7.0,The U.S. Intelligence Board,1.0,,,,,,,,,,,,,,,,,,,,,,,Interesting.to,1.0,OrganisationFol,1.0,SecurityFlaf,1.0,HAAG,2,I. r'HUBAh1 l1,1.0,PathetLao,1.0,NND,3.0,VC,3.0,,,SCI,1.0,,,,,,,clari-fication,1.0
440,,,,,,,,,,,,,,,SALAN,1.0,NSC Planning Board,1.0,,,,,Westmoreland,17.0,,,,,,,,,,,,,the Saigon Government,3.0,,,,,lOth,2.0,The Washington Star,1.0,,,,,,,,,,,,,,,,,,,,,,,Internal Documents,1.0,PCC,1.0,Self-Defense Corps,1.0,HE,1,IAC,2.0,Peiping,2.0,NND Project,1.0,VEQDD,1.0,,,SCR,1.0,,,,,,,conver--,1.0
441,,,,,,,,,,,,,,,SDC,2.0,NTS,2.0,,,,,White House,4.0,,,,,,,,,,,,,the Security Council of the United Nations,1.0,,,,,lst Brigade,4.0,The lst Cavalry Division,1.0,,,,,,,,,,,,,,,,,,,,,,,InyolVed,1.0,PIGNON,1.0,Semi-Military CEF,1.0,HOK,1,ICC,1.0,Peiping and Hanoiare,1.0,NND Project Numbcr,1.0,VI,1.0,,,SEATO,2.0,,,,,,,dOrlandi,43.0
442,,,,,,,,,,,,,,,SEATO,3.0,NVA,12.0,,,,,White House Statement Announcement,1.0,,,,,,,,,,,,,the South Vietnamese Situation and Alternatives,1.0,,,,,lst Cavalry,1.0,The washington Daily News,1.0,,,,,,,,,,,,,,,,,,,,,,,Iorrb,1.0,PLS,1.0,Senate Foreign Relations Committee,1.0,HOWEVER,1,II,1.0,Peoples Action Party,1.0,NOD,1.0,VNSF,1.0,,,SEATO military bloc,1.0,,,,,,,de Besche,2.0
443,,,,,,,,,,,,,,,SEC,6.0,NVAmortars,1.0,,,,,White Star,2.0,,,,,,,,,,,,,the Sovi et Government,1.0,,,,,lst Cavalry Division,5.0,The washington Star,1.0,,,,,,,,,,,,,,,,,,,,,,,Ipdor-liina,1.0,POLIT,5.0,Services ArmyChief of Mission,1.0,HTT,1,ILL,1.0,Period Covered,4.0,NOLT,1.0,VOA,2.0,,,SENATOR FULBRIGHT'S IMPR.MATUR CAUSE,1.0,,,,,,,do'i.e,1.0
